"Survived","Pclass","Sex","Age","Fare","Embarked","familysize","title"
1,1,"male",0.0277777777777778,3.30642872187606,"S",0.693147180559945,"Mr."
0,3,"female",0.0526315789473684,2.73788081106088,"C",1.09861228866811,"Miss."
0,3,"male",0.0384615384615385,2.16810467876237,"Q",0.693147180559945,"Mr."
0,3,"male",0.037037037037037,2.18089192271532,"S",1.09861228866811,"Mr."
0,2,"male",0.025,3.29583686600433,"S",0.693147180559945,"Mr."
1,2,"female",0.0217391304347826,2.67414864942653,"S",0.693147180559945,"Mrs."
1,1,"male",0.0232558139534884,3.30642872187606,"S",0.693147180559945,"Mr."
1,1,"female",0.0434782608695652,5.02749241116268,"S",0.693147180559945,"Miss."
1,3,"male",0.04,2.78783441383035,"C",1.38629436111989,"Master."
1,1,"female",0.04,3.92205650113985,"C",0.693147180559945,"other"
0,1,"male",0.571428571428571,3.31600253559892,"S",0.693147180559945,"Mr."
1,1,"male",0.0204081632653061,3.97029191355212,"S",1.09861228866811,"Mr."
0,3,"male",0.0333333333333333,2.34978351482305,"S",0.693147180559945,"Mr."
0,2,"male",0.0188679245283019,2.63905732961526,"S",0.693147180559945,"Mr."
0,3,"male",0.05,2.15755932094379,"S",0.693147180559945,"Mr."
1,1,"female",0.0256410256410256,5.43164561353988,"C",0.693147180559945,"Miss."
1,2,"female",0.0357142857142857,2.4423470353692,"S",0.693147180559945,"Miss."
0,3,"male",0.04,2.80336038090653,"Q",0.693147180559945,"Mr."
0,3,"male",0.0294117647058824,2.17190676935193,"S",0.693147180559945,"Mr."
1,2,"female",0.142857142857143,3.52636052461616,"S",1.09861228866811,"Miss."
0,3,"male",0.0555555555555556,2.08619369450237,"S",1.09861228866811,"Mr."
0,2,"male",0.0285714285714286,2.63905732961526,"S",0.693147180559945,"Mr."
0,2,"male",0.0196078431372549,2.63905732961526,"S",0.693147180559945,"Mr."
1,1,"male",0.0357142857142857,3.99083418585244,"S",1.09861228866811,"Mr."
0,3,"male",0.0476190476190476,2.26825241391354,"S",0.693147180559945,"Mr."
1,2,"female",0.032258064516129,3.09104245335832,"S",1.6094379124341,"Mrs."
1,3,"female",0.013986013986014,2.16762410755993,"Q",0.693147180559945,"Miss."
0,2,"male",0.0384615384615385,3.29583686600433,"S",1.09861228866811,"Mr."
0,3,"female",0.0384615384615385,2.1888563276657,"S",1.09861228866811,"Miss."
1,1,"female",0.0333333333333333,5.35817698994543,"S",0.693147180559945,"Miss."
0,3,"male",0.0833333333333333,2.98505042520713,"C",0.693147180559945,"Mr."
0,2,"male",0.704225352112676,0,"S",0.693147180559945,"Mr."
0,2,"male",0.0416666666666667,2.63905732961526,"S",0.693147180559945,"Mr."
0,2,"male",0.0416666666666667,2.63905732961526,"S",0.693147180559945,"Mr."
0,3,"male",0.0338983050847458,2.83907846350861,"S",0.693147180559945,"Mr."
0,3,"female",0.0204081632653061,3.5660053559634,"S",1.79175946922805,"Mrs."
1,1,"male",0.0277777777777778,6.2409173547591,"C",0.693147180559945,"Mr."
0,3,"male",0.04,2.18557925524111,"S",0.693147180559945,"Mr."
0,3,"male",0.04,2.18557925524111,"S",0.693147180559945,"Mr."
1,1,"male",0.571428571428571,3.43398720448515,"S",0.693147180559945,"Mr."
0,1,"male",0.027027027027027,4.38014987466102,"S",1.09861228866811,"Mr."
1,1,"female",0.0454545454545455,5.57357887212435,"C",1.79175946922805,"Miss."
0,3,"male",0.04,2.83907846350861,"S",1.09861228866811,"Mr."
1,3,"male",0.03125,2.1888563276657,"S",0.693147180559945,"Mr."
0,1,"male",0.0140845070422535,4.27666611901606,"S",1.38629436111989,"other"
0,3,"male",0.0588235294117647,3.05635689537043,"S",1.38629436111989,"Mr."
1,2,"female",0.032258064516129,2.63905732961526,"S",0.693147180559945,"Miss."
0,1,"male",0.05,3.99083418585244,"S",1.09861228866811,"Mr."
0,3,"male",0.03125,2.16905370036952,"Q",0.693147180559945,"Mr."
1,2,"female",0.2,3.17805383034795,"S",1.38629436111989,"Miss."
1,3,"male",0.142857142857143,2.60083611679506,"S",1.09861228866811,"Master."
0,3,"male",0.0294117647058824,2.35137525716348,"S",0.693147180559945,"Mr."
0,3,"male",0.0416666666666667,2.18557925524111,"S",0.693147180559945,"Mr."
1,2,"female",0.0204081632653061,4.18965474202643,"S",1.6094379124341,"Mrs."
1,2,"male",0.598802395209581,2.7408400239252,"S",1.38629436111989,"Master."
0,3,"male",0.0344827586206897,2.17427433482601,"S",0.693147180559945,"Mr."
0,2,"male",0.0526315789473684,2.52572864430826,"S",0.693147180559945,"Mr."
0,3,"male",0.0285714285714286,2.20276475771183,"S",0.693147180559945,"Mr."
1,1,"female",0.0294117647058824,4.47163879336357,"S",0.693147180559945,"other"
0,3,"male",0.04,2.7408400239252,"S",0.693147180559945,"Mr."
0,3,"male",0.0238095238095238,2.0949457282158,"S",0.693147180559945,"Mr."
1,3,"male",0.0476190476190476,2.10768880461794,"C",0.693147180559945,"Mr."
1,1,"female",0.027027027027027,4.79579054559674,"S",1.6094379124341,"Mrs."
0,3,"male",0.0588235294117647,2.17190676935193,"S",0.693147180559945,"Mr."
1,1,"female",0.0192307692307692,4.3689198650049,"S",1.09861228866811,"Mrs."
0,1,"male",0.546448087431694,3.70376806660769,"C",0.693147180559945,"other"
0,3,"female",0.0317460317460317,2.16905370036952,"Q",0.693147180559945,"Miss."
0,3,"male",0.04,3.22485789654575,"Q",1.09861228866811,"Mr."
0,3,"male",0.0303030303030303,2.23671234884334,"S",0.693147180559945,"Mr."
0,3,"male",0.04,2.35137525716348,"S",0.693147180559945,"Mr."
0,3,"male",0.0204081632653061,2.18089192271532,"S",0.693147180559945,"Mr."
0,2,"female",0.0172413793103448,2.4423470353692,"S",0.693147180559945,"Mrs."
0,3,"male",0.04,2.10717829665144,"C",0.693147180559945,"Mr."
1,2,"female",0.0181818181818182,3.17805383034795,"S",1.79175946922805,"Mrs."
0,3,"male",0.0526315789473684,2.16905370036952,"S",0.693147180559945,"Mr."
0,3,"male",0.04,2.16905370036952,"Q",0.693147180559945,"Mr."
1,3,"female",0.166666666666667,2.60083611679506,"S",0.693147180559945,"Miss."
0,3,"male",0.04,2.16762410755993,"Q",0.693147180559945,"Mr."
1,1,"female",0.0227272727272727,5.35817698994543,"S",1.09861228866811,"Mrs."
1,3,"female",0.0714285714285714,2.10768880461794,"C",0.693147180559945,"Miss."
1,1,"female",0.0555555555555556,4.06044301054642,"S",1.09861228866811,"Mrs."
0,1,"male",0.0333333333333333,3.43398720448515,"S",0.693147180559945,"Mr."
0,3,"male",0.04,3.19663021592088,"S",1.6094379124341,"Mr."
0,3,"male",0.0384615384615385,2.08567209143047,"S",0.693147180559945,"Mr."
0,3,"male",0.0384615384615385,2.11021320034659,"S",0.693147180559945,"Mr."
1,3,"female",0.0526315789473684,2.13957192373286,"S",0.693147180559945,"Miss."
0,3,"male",0.111111111111111,3.40535539181082,"Q",1.94591014905531,"Master."
1,3,"male",0.5,3.07153523696949,"S",1.6094379124341,"Master."
0,1,"male",0.0212765957446809,4.38452351487247,"C",0.693147180559945,"Mr."
0,3,"male",0.04,2.16905370036952,"Q",0.693147180559945,"Mr."
0,2,"male",0.0588235294117647,3.29583686600433,"S",0.693147180559945,"Mr."
0,3,"female",0.013986013986014,4.25632167829882,"S",2.484906649788,"Miss."
0,1,"male",0.571428571428571,3.45618417999181,"C",0.693147180559945,"Mr."
0,3,"male",0.0384615384615385,2.18557925524111,"S",0.693147180559945,"Mr."
0,2,"male",0.025,2.63905732961526,"S",0.693147180559945,"Mr."
1,1,"female",0.02,3.29321119973539,"S",0.693147180559945,"other"
1,3,"female",0.03125,2.27040275228309,"S",0.693147180559945,"Mrs."
0,3,"male",0.032258064516129,2.10768880461794,"C",0.693147180559945,"Mr."
0,3,"female",0.032258064516129,3.22485789654575,"S",1.38629436111989,"Mrs."
0,2,"male",0.0285714285714286,2.63905732961526,"S",0.693147180559945,"Mr."
1,2,"female",0.03125,3.30505352110925,"S",1.38629436111989,"Mrs."
1,1,"male",0.0833333333333333,4.79579054559674,"S",1.6094379124341,"Master."
1,3,"male",0.704225352112676,2.25304815005475,"C",1.09861228866811,"Master."
1,3,"male",0.0357142857142857,2.07631164867091,"S",0.693147180559945,"Mr."
0,3,"male",0.03125,2.17190676935193,"S",0.693147180559945,"Mr."
0,1,"male",0.025,0,"S",0.693147180559945,"Mr."
0,3,"female",0.0526315789473684,2.17190676935193,"S",0.693147180559945,"Miss."
0,2,"male",0.025,2.63905732961526,"S",0.693147180559945,"Mr."
1,1,"female",0.0294117647058824,3.99083418585244,"S",1.09861228866811,"Mrs."
0,3,"male",0.037037037037037,2.18464579512936,"S",0.693147180559945,"Mr."
0,3,"male",0.025,3.22485789654575,"S",0.693147180559945,"Mr."
0,2,"male",0.0277777777777778,2.4423470353692,"S",0.693147180559945,"Mr."
0,3,"female",0.142857142857143,3.47429293673271,"S",2.07944154167984,"Miss."
0,3,"male",0.0317460317460317,2.20276475771183,"S",0.693147180559945,"Mr."
0,1,"male",0.704225352112676,0,"S",0.693147180559945,"Mr."
0,3,"female",0.0416666666666667,2.1888563276657,"S",0.693147180559945,"Miss."
0,2,"male",0.03125,3.63769667993459,"C",1.38629436111989,"Mr."
0,3,"male",0.0227272727272727,2.00821403239147,"S",0.693147180559945,"Mr."
0,3,"male",0.0909090909090909,3.36384159511839,"S",1.94591014905531,"Master."
1,1,"female",0.0188679245283019,4.5485998344997,"S",1.38629436111989,"Mrs."
1,3,"male",0.0357142857142857,2.26825241391354,"S",0.693147180559945,"Mr."
0,1,"male",0.0256410256410256,0,"S",0.693147180559945,"other"
1,3,"female",0.0357142857142857,2.60083611679506,"S",1.09861228866811,"Mrs."
0,3,"male",0.333333333333333,3.70592091996879,"S",1.94591014905531,"Master."
0,3,"male",0.04,2.07317192866624,"Q",0.693147180559945,"Mr."
0,3,"male",0.04,4.05171190165724,"S",0.693147180559945,"Mr."
1,2,"male",0.5,3.63769667993459,"C",1.38629436111989,"Master."
1,3,"male",0.04,2.16905370036952,"Q",0.693147180559945,"Mr."
1,1,"female",0.0158730158730159,4.39444915467244,"C",0.693147180559945,"Mrs."
1,3,"female",0.0625,2.73788081106088,"C",1.09861228866811,"Mrs."
1,2,"male",0.546448087431694,2.98315349134713,"S",1.38629436111989,"Master."
0,3,"male",0.04,2.10768880461794,"C",0.693147180559945,"Mr."
0,3,"male",0.0416666666666667,2.18089192271532,"S",0.693147180559945,"Mr."
0,3,"male",0.0526315789473684,2.23001440015921,"S",0.693147180559945,"Mr."
1,1,"female",0.025,4.43269954916561,"C",1.38629436111989,"Miss."
0,3,"male",0.0454545454545455,2.26825241391354,"S",0.693147180559945,"Mr."
0,3,"male",0.04,2.20276475771183,"S",0.693147180559945,"Mr."
1,3,"male",0.0303030303030303,4.05171190165724,"S",0.693147180559945,"Mr."
1,1,"male",0.571428571428571,3.42426265459315,"C",0.693147180559945,"Mr."
0,3,"male",0.0476190476190476,2.1888563276657,"S",0.693147180559945,"Mr."
0,2,"male",0.0588235294117647,2.4423470353692,"S",0.693147180559945,"Mr."
1,1,"female",0.032258064516129,3.46573590279973,"C",0.693147180559945,"Miss."
0,3,"male",0.028169014084507,2.00653477087175,"C",0.693147180559945,"Mr."
0,3,"male",0.0555555555555556,2.26825241391354,"S",0.693147180559945,"Mr."
0,3,"male",0.0232558139534884,2.14593128294867,"S",0.693147180559945,"Mr."
0,3,"male",0.0408163265306122,4.25632167829882,"S",2.484906649788,"Mr."
0,3,"male",0.0277777777777778,2.18557925524111,"C",0.693147180559945,"Mr."
0,2,"male",0.0344827586206897,3.52636052461616,"S",1.09861228866811,"other"
1,1,"female",0.166666666666667,4.50096677840022,"C",1.09861228866811,"Mrs."
0,3,"male",0.2,3.47429293673271,"S",2.07944154167984,"Master."
0,3,"male",0.0133333333333333,2.17190676935193,"S",0.693147180559945,"Mr."
0,3,"female",0.1,2.78783441383035,"C",1.38629436111989,"Miss."
1,1,"female",0.0588235294117647,3.6988297849671,"S",1.09861228866811,"Miss."
0,2,"female",0.0222222222222222,3.29583686600433,"S",1.09861228866811,"Mrs."
1,3,"female",0.0526315789473684,2.33698651971138,"S",1.09861228866811,"Mrs."
1,1,"female",0.0217391304347826,5.11118445372147,"S",1.38629436111989,"Mrs."
1,1,"male",0.0192307692307692,3.31600253559892,"S",0.693147180559945,"Mr."
1,3,"female",0.04,3.00856458611931,"C",1.6094379124341,"Mrs."
0,3,"male",0.04,2.10768880461794,"C",0.693147180559945,"Mr."
0,3,"male",0.0238095238095238,2.71524426168245,"S",1.38629436111989,"Mr."
0,2,"male",0.0454545454545455,2.52572864430826,"S",1.09861228866811,"Mr."
1,1,"female",0.0204081632653061,3.29321119973539,"S",0.693147180559945,"Mrs."
0,3,"female",0.0123456790123457,4.25632167829882,"S",2.484906649788,"Miss."
0,2,"male",0.04,2.63905732961526,"S",0.693147180559945,"Mr."
1,2,"female",0.0232558139534884,2.63905732961526,"S",0.693147180559945,"Mrs."
1,2,"female",0.0357142857142857,2.69855863166859,"C",1.09861228866811,"Miss."
0,1,"male",0.03125,3.94150025094597,"S",0.693147180559945,"Mr."
0,3,"male",0.04,2.35137525716348,"S",0.693147180559945,"Mr."
1,3,"male",0.2,2.49595373871806,"S",1.38629436111989,"Master."
0,3,"male",0.037037037037037,2.18557925524111,"S",0.693147180559945,"Mr."
1,1,"female",0.0208333333333333,3.98069422519073,"S",1.38629436111989,"Mrs."
0,1,"male",0.0294117647058824,1.79175946922805,"S",0.693147180559945,"Mr."
0,3,"male",0.0208333333333333,2.30258509299405,"S",0.693147180559945,"Mr."
1,2,"female",0.0344827586206897,3.2188758248682,"C",1.09861228866811,"Mrs."
1,3,"female",0.0625,2.10717829665144,"C",0.693147180559945,"Miss."
0,3,"male",0.0476190476190476,2.38377790827098,"S",0.693147180559945,"Mr."
0,3,"male",0.05,2.18557925524111,"S",0.693147180559945,"Mr."
0,3,"male",0.04,2.18557925524111,"S",0.693147180559945,"Mr."
1,1,"female",0.0175438596491228,4.43269954916561,"C",1.09861228866811,"Mrs."
1,2,"female",0.0384615384615385,3.29583686600433,"S",1.09861228866811,"Mrs."
0,3,"male",0.0294117647058824,2.18557925524111,"S",0.693147180559945,"Mr."
0,3,"female",0.0434782608695652,2.44379815589739,"S",0.693147180559945,"Miss."
0,2,"male",0.0344827586206897,2.4423470353692,"S",0.693147180559945,"Mr."
0,3,"male",0.0384615384615385,2.08567209143047,"S",0.693147180559945,"Mr."
0,3,"female",0.025,3.40535539181082,"Q",1.94591014905531,"Mrs."
0,2,"male",0.0357142857142857,2.63905732961526,"S",0.693147180559945,"other"
1,1,"female",0.05,3.43398720448515,"S",0.693147180559945,"Miss."
0,3,"female",0.0138888888888889,3.19663021592088,"S",1.6094379124341,"Miss."
1,1,"male",0.037037037037037,3.43398720448515,"C",0.693147180559945,"Mr."
0,3,"male",0.0303030303030303,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"male",0.028169014084507,2.17806441028492,"Q",0.693147180559945,"Mr."
NA,3,"female",0.0208333333333333,2.07944154167984,"S",1.09861228866811,"Mrs."
NA,2,"male",0.0158730158730159,2.36907483426288,"Q",0.693147180559945,"Mr."
NA,3,"male",0.0357142857142857,2.26825241391354,"S",0.693147180559945,"Mr."
NA,3,"female",0.0434782608695652,2.58682374366807,"S",1.38629436111989,"Mrs."
NA,3,"male",0.0666666666666667,2.32483570192887,"S",0.693147180559945,"Mr."
NA,3,"female",0.032258064516129,2.15515180091431,"Q",0.693147180559945,"Miss."
NA,2,"male",0.037037037037037,3.40119738166216,"S",1.38629436111989,"Mr."
NA,3,"female",0.0526315789473684,2.10768880461794,"C",0.693147180559945,"Mrs."
NA,3,"male",0.0454545454545455,3.22485789654575,"S",1.38629436111989,"Mr."
NA,3,"male",0.0454545454545455,2.18557925524111,"S",0.693147180559945,"Mr."
NA,1,"male",0.0212765957446809,3.29583686600433,"S",0.693147180559945,"Mr."
NA,1,"female",0.0416666666666667,4.42204870934354,"S",1.09861228866811,"Mrs."
NA,2,"male",0.015625,3.29583686600433,"S",1.09861228866811,"Mr."
NA,1,"female",0.0208333333333333,4.12995298968947,"S",1.09861228866811,"Mrs."
NA,2,"female",0.04,3.35762159894528,"C",1.09861228866811,"Mrs."
NA,2,"male",0.0277777777777778,2.59151638484626,"Q",0.693147180559945,"Mr."
NA,3,"male",0.0454545454545455,2.10717829665144,"C",0.693147180559945,"Mr."
NA,3,"female",0.0357142857142857,2.1888563276657,"S",1.09861228866811,"Miss."
NA,3,"female",0.0217391304347826,2.10717829665144,"C",0.693147180559945,"Mrs."
NA,1,"male",0.0178571428571429,4.10098910494077,"C",1.09861228866811,"Mr."
NA,3,"male",0.1,1.4281078639333,"S",1.09861228866811,"Master."
NA,1,"female",0.0277777777777778,3.48686424408591,"S",0.693147180559945,"Mrs."
NA,1,"male",0.0454545454545455,4.13323188647414,"C",1.09861228866811,"Mr."
NA,1,"female",0.0204081632653061,5.57357887212435,"C",1.79175946922805,"Mrs."
NA,3,"male",0.0196078431372549,2.7408400239252,"S",1.09861228866811,"Mr."
NA,1,"female",0.0434782608695652,4.14280451314698,"C",1.09861228866811,"Miss."
NA,3,"male",0.0425531914893617,2.10717829665144,"C",0.693147180559945,"Mr."
NA,1,"male",0.0238095238095238,3.44998754583159,"S",0.693147180559945,"Mr."
NA,3,"male",0.027027027027027,3.12144820486882,"C",1.38629436111989,"Mr."
NA,2,"male",0.0196078431372549,3.29583686600433,"S",1.09861228866811,"Mr."
NA,2,"male",0.04,3.48124008933569,"S",1.38629436111989,"Mr."
NA,3,"female",0.0294117647058824,3.07153523696949,"S",1.6094379124341,"Mrs."
NA,3,"female",0.027027027027027,3.19663021592088,"S",1.6094379124341,"Mrs."
NA,1,"male",0.032258064516129,4.07329115302427,"C",1.09861228866811,"Mr."
NA,3,"male",0.0512820512820513,2.10768880461794,"C",0.693147180559945,"Mr."
NA,3,"female",0.0454545454545455,2.20276475771183,"S",0.693147180559945,"Miss."
NA,3,"female",0.0454545454545455,2.26825241391354,"S",0.693147180559945,"Miss."
NA,3,"male",0.0384615384615385,2.35137525716348,"S",0.693147180559945,"Mr."
NA,3,"male",0.0526315789473684,4.05171190165724,"S",0.693147180559945,"Mr."
NA,3,"male",0.025,2.66838725684583,"C",1.09861228866811,"Mr."
NA,1,"male",0.027027027027027,3.31600253559892,"S",0.693147180559945,"Mr."
NA,3,"male",0.0238095238095238,2.18041745901984,"S",0.693147180559945,"Mr."
NA,2,"female",0.032258064516129,2.63905732961526,"S",0.693147180559945,"Mrs."
NA,1,"female",0.0217391304347826,3.98069422519073,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0384615384615385,2.1888563276657,"S",0.693147180559945,"Mr."
NA,1,"male",0.0217391304347826,3.42426265459315,"C",0.693147180559945,"Mr."
NA,3,"male",0.0434782608695652,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,1,"female",0.0163934426229508,4.34758657596034,"C",0.693147180559945,"Mrs."
NA,3,"female",0.027027027027027,2.82731362192903,"S",1.38629436111989,"Mrs."
NA,1,"male",0.04,4.11087386417331,"S",1.09861228866811,"Mr."
NA,2,"male",0.0357142857142857,2.77466780943937,"C",0.693147180559945,"Mr."
NA,2,"female",0.0476190476190476,3.17805383034795,"S",1.6094379124341,"Miss."
NA,1,"female",0.0344827586206897,5.57594910314632,"S",1.94591014905531,"Miss."
NA,2,"male",0.037037037037037,2.80814889763833,"C",0.693147180559945,"Mr."
NA,3,"male",0.0909090909090909,3.40535539181082,"Q",1.94591014905531,"Master."
NA,3,"male",0.0277777777777778,2.18557925524111,"S",0.693147180559945,"Mr."
NA,3,"male",0.0384615384615385,2.15755932094379,"S",0.693147180559945,"Mr."
NA,3,"male",0.0196078431372549,2.83907846350861,"S",1.09861228866811,"Mr."
NA,1,"female",0.027027027027027,5.57357887212435,"C",0.693147180559945,"Miss."
NA,3,"male",0.0555555555555556,2.18557925524111,"S",0.693147180559945,"Mr."
NA,2,"male",0.0303030303030303,2.67414864942653,"S",0.693147180559945,"Mr."
NA,3,"male",0.0526315789473684,2.16905370036952,"S",0.693147180559945,"Mr."
NA,3,"female",0.0434782608695652,2.16619246808849,"Q",0.693147180559945,"Miss."
NA,1,"male",0.0714285714285714,5.57357887212435,"C",1.79175946922805,"Master."
NA,2,"female",0.027027027027027,3.09104245335832,"S",0.693147180559945,"Mrs."
NA,3,"female",0.0526315789473684,2.18371146285563,"Q",0.693147180559945,"Miss."
NA,1,"male",0.0208333333333333,3.77045944110636,"S",0.693147180559945,"Mr."
NA,1,"male",0.03125,3.38566064251303,"C",0.693147180559945,"Mr."
NA,1,"female",0.0163934426229508,5.57594910314632,"S",1.94591014905531,"Mrs."
NA,3,"female",0.04,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,3,"male",0.0454545454545455,2.18557925524111,"S",0.693147180559945,"Mr."
NA,3,"female",0.0333333333333333,2.1888563276657,"S",0.693147180559945,"Miss."
NA,1,"male",0.0338983050847458,3.35762159894528,"C",0.693147180559945,"Mr."
NA,1,"female",0.0277777777777778,5.35894198836447,"C",0.693147180559945,"Miss."
NA,1,"male",0.0298507462686567,5.35894198836447,"C",0.693147180559945,"Mr."
NA,3,"male",0.0384615384615385,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"female",0.0178571428571429,3.2846635654062,"S",1.38629436111989,"Mrs."
NA,2,"male",0.032258064516129,2.63905732961526,"S",0.693147180559945,"Mr."
NA,3,"female",0.04,2.16905370036952,"Q",0.693147180559945,"Miss."
NA,3,"male",0.142857142857143,2.78783441383035,"C",1.38629436111989,"Master."
NA,1,"male",0.0147058823529412,5.40618114642397,"S",1.09861228866811,"Mr."
NA,1,"male",0.02,3.29583686600433,"S",0.693147180559945,"Mr."
NA,3,"male",0.027027027027027,2.18557925524111,"S",0.693147180559945,"Mr."
NA,2,"male",0.0384615384615385,2.46029799200666,"Q",0.693147180559945,"Mr."
NA,3,"male",0.0526315789473684,2.73788081106088,"C",1.09861228866811,"Mr."
NA,3,"female",0.0357142857142857,2.18371146285563,"Q",0.693147180559945,"Miss."
NA,3,"female",0.0526315789473684,2.20276475771183,"S",0.693147180559945,"Miss."
NA,3,"female",0.027027027027027,2.16905370036952,"Q",0.693147180559945,"other"
NA,2,"male",0.333333333333333,3.17805383034795,"S",1.38629436111989,"Master."
NA,3,"female",0.0434782608695652,2.70136121295141,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0384615384615385,2.17190676935193,"S",0.693147180559945,"Mr."
NA,1,"female",0.0357142857142857,3.97029191355212,"S",1.6094379124341,"Mrs."
NA,3,"male",0.027027027027027,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"male",0.0384615384615385,3.29583686600433,"C",0.693147180559945,"Mr."
NA,3,"male",0.0384615384615385,2.17427433482601,"S",0.693147180559945,"Mr."
NA,1,"female",0.012987012987013,4.38014987466102,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0333333333333333,2.1888563276657,"S",0.693147180559945,"Mr."
NA,3,"female",0.0476190476190476,2.18089192271532,"S",0.693147180559945,"Miss."
NA,3,"male",0.0294117647058824,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"female",0.0227272727272727,4.03320824701293,"C",1.09861228866811,"Mrs."
NA,2,"male",0.0357142857142857,3.29583686600433,"S",1.09861228866811,"Mr."
NA,3,"male",0.05,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"male",0.037037037037037,2.17190676935193,"S",0.693147180559945,"Mr."
NA,3,"female",0.0588235294117647,2.25304815005475,"C",1.38629436111989,"Mrs."
NA,3,"male",0.0344827586206897,3.15806368547144,"S",0.693147180559945,"Mr."
NA,3,"male",0.0454545454545455,2.17711256885328,"Q",0.693147180559945,"Mr."
NA,3,"male",0.0208333333333333,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"male",0.0240963855421687,2.27341371569377,"S",0.693147180559945,"Mr."
NA,2,"male",0.0512820512820513,2.63905732961526,"S",0.693147180559945,"Mr."
NA,2,"male",0.0238095238095238,2.77544713308826,"C",0.693147180559945,"Mr."
NA,3,"female",0.05,2.17238528732257,"Q",0.693147180559945,"Miss."
NA,1,"female",0.027027027027027,3.48673878988801,"C",0.693147180559945,"Miss."
NA,3,"female",0.0512820512820513,2.11424143972156,"Q",0.693147180559945,"Miss."
NA,1,"female",0.015625,5.40618114642397,"S",1.09861228866811,"Mrs."
NA,3,"male",0.0526315789473684,2.73788081106088,"C",1.09861228866811,"Mr."
NA,3,"male",0.0363636363636364,2.00653477087175,"C",0.693147180559945,"Mr."
NA,3,"female",0.5,2.87356463957978,"S",1.38629436111989,"Miss."
NA,1,"male",0.027027027027027,4.33390855710365,"C",0.693147180559945,"Mr."
NA,2,"female",0.0333333333333333,3.29583686600433,"S",1.09861228866811,"Mrs."
NA,2,"female",0.0769230769230769,2.81839825827108,"S",0.693147180559945,"Miss."
NA,3,"male",0.0454545454545455,2.16905370036952,"Q",1.09861228866811,"Mr."
NA,1,"female",0.0277777777777778,4.07329115302427,"C",1.09861228866811,"Mrs."
NA,3,"male",0.0344827586206897,2.11021320034659,"S",0.693147180559945,"Mr."
NA,3,"male",0.0526315789473684,2.16905370036952,"Q",0.693147180559945,"Mr."
NA,3,"female",0.0555555555555556,2.83907846350861,"S",1.09861228866811,"Miss."
NA,3,"male",0.0434782608695652,2.17427433482601,"S",0.693147180559945,"Mr."
NA,3,"female",0.0476190476190476,3.18841661738349,"Q",1.38629436111989,"Miss."
NA,2,"male",0.0232558139534884,2.63905732961526,"S",0.693147180559945,"Mr."
NA,3,"male",0.04,2.20276475771183,"S",0.693147180559945,"Mr."
NA,3,"male",0.0303030303030303,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"male",0.0185185185185185,3.38439026334577,"C",0.693147180559945,"other"
NA,3,"female",0.027027027027027,3.27588733903003,"S",1.79175946922805,"Mrs."
NA,3,"male",0.0454545454545455,2.00653477087175,"C",1.09861228866811,"Mr."
NA,3,"male",0.0227272727272727,2.18557925524111,"S",0.693147180559945,"Mr."
NA,3,"male",0.04,2.18089192271532,"S",0.693147180559945,"Mr."
NA,3,"male",0.0363636363636364,2.10717829665144,"C",0.693147180559945,"Mr."
NA,2,"male",0.037037037037037,2.63905732961526,"S",0.693147180559945,"Mr."
NA,3,"female",0.0416666666666667,2.20276475771183,"S",0.693147180559945,"Miss."
NA,3,"male",0.024390243902439,3.86911550441687,"S",2.19722457733622,"Mr."
NA,3,"female",0.0909090909090909,3.86911550441687,"S",2.19722457733622,"Miss."
NA,1,"female",0.0294117647058824,5.02749241116268,"S",0.693147180559945,"Miss."
NA,1,"male",0.0161290322580645,5.57357887212435,"C",1.79175946922805,"Mr."
NA,2,"male",0.0344827586206897,3.29583686600433,"S",0.693147180559945,"Mr."
NA,1,"male",0.0232558139534884,3.31600253559892,"S",0.693147180559945,"Mr."
NA,3,"male",0.03125,2.94443897916644,"S",1.6094379124341,"Mr."
NA,1,"male",0.0212765957446809,3.96769420279861,"S",0.693147180559945,"Mr."
NA,3,"male",0.0434782608695652,2.20276475771183,"S",0.693147180559945,"Mr."
NA,1,"male",0.027027027027027,3.31600253559892,"S",0.693147180559945,"Mr."
NA,2,"male",0.032258064516129,3.29583686600433,"S",1.38629436111989,"other"
NA,1,"female",0.0416666666666667,4.43269954916561,"C",1.09861228866811,"Mrs."
NA,3,"male",0.0425531914893617,2.18557925524111,"C",0.693147180559945,"Mr."
NA,3,"male",0.016260162601626,2.69293656329216,"S",0.693147180559945,"Mr."
NA,3,"female",0.027027027027027,2.57895087709735,"S",1.38629436111989,"Mrs."
NA,3,"male",0.0714285714285714,3.47777254588823,"S",2.07944154167984,"Master."
